Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,PSC,PSC.Fill,PSC.CO2,Carb.Pressure1,Fill.Pressure,Hyd.Pressure1,Hyd.Pressure4,Temperature,Usage.cont,Carb.Flow,MFR,Pressure.Vacuum,PH,Oxygen.Filler,Bowl.Setpoint,Air.Pressurer
5.506666667,23.94,0.280666667,69.8,0.124,0.2,0.1,120,46.6,0,76,65.8,23.58,3068,722.4,-3.8,8.36,0.08,120,142
5.48,24.06,0.250666667,73.8,0.014,0.14,0.04,120,46.4,0,82,65.6,19.48,2974,728.8,-3.8,8.32,0.048,120,142.4
5.373333333,23.82666667,0.292666667,67,0.102,0.2,0.06,115.6,45.8,0,80,66.2,17.9,3072,734,-4.2,8.54,0.17,120,142.8
5.426666667,24.02033333,0.238666667,68.4,0.124,0.1938,0.04,118.8,46,0,102,65.4,17.46,2970,723.8,-4.2,8.68,0.032,120,142.2
5.32,24.01333333,0.236,65.6,0.066,0.26,0.04,118.8,46.4,0,104,66,16.86,3086,727,-4.2,8.7,0.032,120,142.2
5.306666667,23.98666667,0.336666667,66.4,0.212,0.32,0.02,116.6,45.8,0,88,65.6,23.54,2948,732.8,-4.4,8.76,0.024,120,142.2
5.313333333,24.01333333,0.262666667,66.8,0.078,0.2,0.04,117.2,46.4,0,96,65.8,20.1,3040,727.6,-4.4,8.82,0.022,120,142.2
5.306666667,23.92,0.244666667,65.2,0.076,0.24,0.06,117.4,45.6,0,94,64.8,19.48,2982,732.8,-4.6,8.82,0.024,120,142.4
5.313333333,24.13333333,0.207333333,71.4,0.082,0.44,0.04,115.4,46,0,102,65,23.96,2968,731.6,-4.4,8.84,0.022,120,142
5.333333333,24.04666667,0.199333333,66.2,0.034,0.08,0.02,117.2,46.4,0,102,65,21.82,2962,729.2,-4.4,8.86,0.024,120,141.8
5.293333333,23.97333333,0.182,71.8,0.036,0.06,0.02,117.6,45.8,0,96,65,16.86,2976,732.2,-4.4,8.84,0.024,120,142.2
5.32,23.99333333,0.247333333,61.2,0.034,0.06,0.04,116.6,46,0,96,65,17.22,3046,732.4,-4.2,8.88,0.022,120,141.6
5.34,24.02666667,0.255333333,66.6,0.162,0.18,0.04,117.2,46.4,0,94,65,18.68,3130,736.4,-4.2,8.9,0.024,120,141.8
5.326666667,24.08666667,0.188666667,70.8,0.106,0.56,0.06,115.6,46.4,0,92,65.8,24.86,3070,745.2,-4,8.94,0.024,120,142.2
5.3,24.03333333,0.213333333,66.2,0.058,0.24,0,127.2,40,0,132,75.8,16.24,32,303.424,-3.8,8.58,0.11,120,142.2
5.293333333,24.14,0.246,63.6,0.138,0.2,0.02,114.2,51.6,0,114,66.2,22.04,3518,425.4,-3.8,8.54,0.028,120,142
5.286666667,24.02666667,0.214666667,66.4,0.06,0.2,0.04,119,45.6,0,94,65.4,16.8,2974,744.2,-3.8,8.48,0.022,120,142.6
5.3,24.05333333,0.265333333,66.6,0.012,0.14,0.04,115.8,46,0,94,66.4,19.58,3098,730.4,-3.8,8.46,0.022,120,142
5.306666667,23.80666667,0.309333333,64.8,0.106,0.04,0.02,117.8,45.6,0,92,66.2,16.2,3014,731,-4,8.46,0.022,120,142
5.346666667,23.94,0.284,66.8,0.102,0.06,0.16,117,46.4,0,98,65.8,17.44,3078,727.4,-4,8.46,0.022,120,142
5.306666667,24.00666667,0.236666667,64.4,0.136,0.24,0.02,116.6,46.4,0,88,65.8,16.62,3080,737.6,-4.2,8.54,0.022,120,142.2
5.313333333,24.06,0.226666667,69,0.082,0.1,0.02,115.2,45.6,0,94,65.6,22.4,2962,728.4,-4.2,8.54,0.022,120,142
5.56,24.1,0.192,70,0.054,0.04,0,116.2,46.4,0,94,66,13.1,3058,715.8,-4.2,8.6,0.022,120,142.4
5.34,23.97333333,0.212,67.8,0.036,0.34,0.06,112,46.2,0,90,66,19.42,3016,732.4,-4.4,8.58,0.022,120,142
5.406666667,23.96,0.222,66,0.084,0.2,0.02,116.6,45.8,0,132,67.8,18.88,3200,473.2,-4.2,8.56,0.022,120,142.4
5.24,24.04,0.295333333,65,0.074,0.12,0,116.8,46.6,0,82,67.4,20.88,3044,727,-4.2,8.58,0.1,120,142.6
5.22,23.93333333,0.277333333,64,0.074,0.16,0.04,116.4,46.2,0,80,67.2,17.02,2984,727.4,-4,8.58,0.068,120,142
5.286666667,23.92,0.202,64.8,0.156,0.1,0.06,117.4,46,0,80,67,17.42,3008,770.2,-4,8.5,0.022,120,142.8
5.306666667,23.97333333,0.282666667,66.2,0.134,0.02,0.02,117.8,46.6,0,82,65.6,23.28,3088,727.6,-3.8,8.46,0.024,120,142.6
5.306666667,24.06666667,0.334,63.8,0.064,0.08,0.02,117.6,46.4,0,78,65.4,17.16,2984,731,-3.8,8.48,0.022,120,141.8
5.313333333,24.05333333,0.268,63.8,0.148,0.26,0.02,117,46.4,0,74,65.6,20.22,3100,730.2,-3.8,8.2,0.022,120,142.4
5.3,24.02,0.326666667,67.4,0.158,0.12,0.08,115.6,46.4,0,118,66,16.08,3060,743,-4.2,8.28,0.032,120,142.4
5.56,24.03333333,0.322,68.2,0.108,0.2,0,116.4,46,0,78,64.6,19.76,3124,716,-4.2,8.38,0.034,120,142.6
5.566666667,24.02,0.295333333,71.2,0.136,0.28,0.24,113.6,46,0,84,69.6,16.24,3072,729.4,-4.2,8.46,0.054,120,142.6
5.506666667,24,0.304666667,70.4,0.118,0.34,0.04,118.8,45.8,0,78,64.2,18.38,2950,730.2,-4.2,8.46,0.07,120,142.6
5.46,23.95333333,0.258666667,71.4,0.036,0.02,0,114.2,46.2,0,80,64.4,16.6,3080,730.2,-4.2,8.48,0.052,120,142.4
5.526666667,24.07333333,0.182,71.4,0.082,0.34,0.02,116.2,45.6,0,78,64.4,23.28,2968,733.8,-4.4,8.48,0.052,120,143
5.46,23.95333333,0.208666667,70.6,0.122,0.3,0.14,119,45.6,0,76,64.4,22.84,2964,754,-4.4,8.5,0.034,120,142.4
5.486666667,23.95333333,0.259333333,70,0.058,0.14,0.02,118.2,46.4,0,84,66,16.82,3016,728.6,-4.4,8.44,0.032,120,142.4
5.453333333,23.90666667,0.237333333,73.6,0.118,0.32,0.06,116.8,51,0,106,65.2,21.02,3360,463.4,-4.4,8.5,0.032,120,142.8
5.506666667,24,0.219333333,70,0.104,0.14,0.06,112.2,45.8,0,78,64.8,17.84,2960,730.6,-4.6,8.48,0.024,120,142.8
5.553333333,24.06,0.206,69.2,0.066,0.04,0.04,118,45.6,0,82,65,22.82,3010,731.2,-4.6,8.52,0.052,120,142.6
5.466666667,24.00666667,0.246,65.8,0.072,0.12,0.02,117.8,46.4,0,94,67.6,22.72,2966,742,-4.4,8.4,0.024,120,143
5.506666667,23.97333333,0.264,68.8,0.054,0.12,0.08,121,46.4,0,106,66.6,23.08,3178,739.4,-4.2,8.46,0.024,120,142.8
5.386666667,24.1,0.315333333,71.8,0.084,0.1,0.02,116.8,46.2,0,104,64.4,21.36,3118,732.8,-4.2,8.44,0.052,120,142.8
5.38,24.04,0.3,69.6,0.16,0.12,0.04,116.2,46.4,0,94,64.2,17.02,3090,737.2,-4,8.44,0.036,120,142.2
5.373333333,24.00666667,0.316666667,67,0.052,0.08,0.02,113.6,45.8,0,100,64.4,18.24,3050,729.8,-4,8.44,0.022,120,142.8
5.386666667,23.98,0.353333333,70.6,0.086,0.06,0.08,116.6,46.2,0,94,64.4,21.5,3064,723.6,-4,8.46,0.022,120,142.8
5.446666667,23.94666667,0.256666667,69.4,0.044,0.02,0.1,123.4,45.6,0,92,64.4,17.74,2980,730.2,-3.8,8.48,0.022,120,142.6
5.406666667,24.07333333,0.271333333,65,0.016,0.2,0.02,111,46,0,96,64.6,19.7,3078,730,-4,8.46,0.022,120,142.4
5.32,23.94666667,0.262,68.2,0.126,0.12,0.08,119.4,46.4,0,94,64.2,17.88,3136,728.8,-4,8.46,0.022,120,143.2
5.36,24.09333333,0.239333333,65.2,0.046,0.28,0.04,124.8,46.2,0,94,64.4,17.24,3232,723.6,-4,8.46,0.022,120,143
5.366666667,23.86,0.342666667,65.2,0.07856,0.06,0.12,128.4,40,0,134,76.2,20.02,32,350.376,-4.2,8.58,0.124,120,143
5.346666667,23.94666667,0.236666667,64.8,0.054,0.04,0.02,131,45.6,0,128,65.6,17.6,46,372.17,-4.2,8.48,0.024,120,142.8
5.38,24.07333333,0.212,69.6,0.056,0.04,0.12,127,46,0,94,65.4,19.48,2728,732,-4.2,8.46,0.024,120,143.2
5.393333333,24.10666667,0.202666667,72.4,0.02,0.48,0.12,123.8,45.4,0,96,65,18.8,3158,755.4,-4.2,8.54,0.024,120,143.4
5.393333333,24.01333333,0.262,70.4,0.038,0.12,0.04,120.2,45.6,0,92,65,16.22,2784,733.2,-4.4,8.54,0.022,120,143.6
5.34,23.91333333,0.272666667,65.6,0.09,0.36,0.04,129.8,44.2,0,102,66.6,20.36,2612,726,-4.4,8.58,0.024,120,143.2
5.293333333,23.85333333,0.226666667,63.4,0.202,0.32,0.14,132.8,40,0,122,66.2,18.9,1548,378.01,-4.4,8.58,0.024,120,143.8
5.333333333,24.02,0.259333333,69.6,0.064,0.08,0.1,126.4,47.2,0,102,66,16.18,2840,728.4,-4.4,8.56,0.024,120,143
5.253333333,23.86666667,0.259333333,66.4,0.072,0.34,0.0726,125.2,46.2,0,98,66,22.04,3256,732.8,-4.4,8.58,0.024,120,143.2
5.3094,23.85333333,0.150666667,68.572,0.058,0.24,0.0628,138,43.2,0,126,69.13,15.1,34,366.818,-4.6,8.72,0.042,120,143.4
5.346666667,24.04666667,0.239333333,72.8,0.044,0.14,0.04,134.4,45,0,104,72.2,16.5,2550,723.4,-4.6,8.54,0.022,120,142.8
5.273333333,23.98666667,0.331333333,76,0.046,0.22,0.02,125,44.8,0,104,66.6,19.9,2974,727,-4.4,8.56,0.022,120,143.2
5.28,24,0.352666667,71.2,0.098,0.32,0.04,127.8,44.8,0,100,68,19.28,2760,738.6,-4.2,8.6,0.024,120,143.2
5.38,24.15333333,0.263333333,66.8,0.112,0.4,0.1,132.4,47.6,0,104,66.8,18.6,3188,729,-4,8.62,0.024,120,143.2
5.333333333,23.98,0.274,71,0.096,0.12,0.02,131.8,45,0,100,66.2,20.04,3174,738,-4,8.62,0.024,120,143
5.326666667,24,0.200666667,71,0.042,0.1,0.02,130.8,50.6,0,98,66.2,22.7,3386,729.2,-4,8.62,0.024,120,143.4
5.373333333,24.05333333,0.246,72,0.046,0.14,0.06,116.6,49.8,0,94,66,20,3190,737.6,-4.2,8.6,0.022,120,142.6
5.346666667,23.82,0.212,69,0.028,0.2,0.02,126.4,50.2,0,94,66,19.04,3132,746.8,-4.2,8.6,0.024,120,142.8
5.353333333,23.98,0.271333333,70.2,0.064,0.16,0.04,113.4,50,0,102,66.4,22.6,3166,731.6,-4.2,8.62,0.022,120,143
5.32,24.12,0.332,72.4,0.122,0.3336,0.12,121.6,49.8,0,94,66,23.98,3088,739.6,-4.2,8.62,0.022,120,142.8
5.433333333,24.09333333,0.262,66.6,0.088,0.2,0.2,120,45.2,0,102,65.8,17.78,2878,728.6,-4.4,8.66,0.024,120,142.4
5.373333333,24.19333333,0.134,72.8,0.066,0.28,0.04,117.4,45.4,0,100,65.6,19.88,2960,729.4,-4.4,8.64,0.024,120,142.6
5.36,24,0.296666667,69.2,0.072,0.22,0,122,49.8,0,114,70.2,17.84,3392,196,-4.4,8.8,0.104,120,142.6
5.393333333,23.81333333,0.261333333,67,0.034,0.34,0.06,116.6,46.4,0,96,65.2,22.96,3046,740.2,-4.4,8.68,0.022,120,142.8
5.313333333,23.8,0.249333333,70,0.112,0.5,0.08,121.4,45.4,0,92,65.4,20.56,2954,733.2,-4.4,8.68,0.024,120,142.6
5.28,23.81333333,0.246666667,74.8,0.11,0.32,0.06,121.8,46,0,104,66.4,14.9,3168,713.8,-4.4,8.72,0.028,120,143
5.42,24.02,0.274,63,0.084,0.04,0.04,123,46.2,0,92,65.2,17.5,3166,732.2,-4.4,8.64,0.024,120,143
5.373333333,24.01333333,0.232,67.8,0.102,0.2,0.06,119.6,46.6,0,96,66.2,20.32,3092,732,-4.4,8.7,0.024,120,142.6
5.346666667,24.09333333,0.28,67.2,0.088,0.06,0.02,121,46.4,0,102,65.4,20.56,3092,728.8,-4.6,8.68,0.142,120,142.6
5.233333333,23.94,0.283333333,76.2,0.118,0.14,0.06,122,45.4,0,100,65.4,15.14,2954,732.6,-4.4,8.7,0.136,120,141.6
5.22,24.20666667,0.262,69.476,0.13,0.5,0.08,120,46,0,94,65.2,18.4,3148,733.8,-4.4,8.68,0.114,120,141.8
5.306666667,23.92666667,0.272,67,0.078,0.14,0.02,115,46,0,94,65.4,21.62,3032,732.2,-4.2,8.68,0.102,120,141.6
5.286666667,23.99333333,0.328666667,69.2,0.164,0.24,0.06,117.8,45.8,0,98,65.6,17.12,3036,721.4,-4,8.66,0.124,120,141.8
5.293333333,24.02,0.231333333,73.8,0.028,0.08,0.02,118.2,45.8,0,94,65.6,18.98,3126,732.8,-4,8.66,0.104,120,142
5.346666667,23.98666667,0.316666667,64.2,0.122,0.12,0.02,119.6,46.2,0,98,64.6,20.5,3154,721.2,-4,8.7,0.234,120,142.6
5.546666667,24.06,0.32,65.2,0.048,0.1,0.06,119,51,0,122,65.2,18.44,3340,112.6,-4,8.72,0.24,120,142.6
5.353333333,24.07333333,0.260666667,66.4,0.062,0.26,0.06,116.2,46.2,0,92,64.6,17.24,3126,734.4,-4.2,8.68,0.214,120,142.4
5.32,23.94666667,0.282,70.4,0.096,0.04,0.04,120.8,46.4,0,90,66,20.96,3152,736,-4.2,8.7,0.246,120,142.2
5.293333333,24.01333333,0.33,66.4,0.154,0.28,0.1,127.6,46.6,0,98,64.8,16.98,3246,740.2,-4.2,8.68,0.152,120,142.4
5.206666667,23.98,0.299333333,72.2,0.032,0.18,0.04,121.8,45.6,0,90,64.8,21.44,2964,735.4,-4.2,8.66,0.144,120,142.4
5.213333333,24.01333333,0.238666667,64.28,0.202,0.06,0.24,119.6,46.2,0,116,67.8,18.56,3090,707,-4.2,8.58,0.024,120,142
5.26,23.94,0.298,69.8,0.03,0.18,0.18,117.2,45.6,0,112,67.6,22.08,3034,732.6,-4.4,8.56,0.022,120,142
5.206666667,23.94,0.303333333,67.8,0.056,0.06,0.1,119.6,46.4,0,102,67.4,20.32,3134,739.2,-4.4,8.56,0.022,120,142.2
5.3,24.05333333,0.240666667,69.4,0.014,0.1,0,119,45.6,0,74,66.2,20.54,2942,739.2,-4.4,8.56,0.022,120,142.2
5.293333333,23.98666667,0.325333333,66.2,0.052,0.38,0.02,118,46.4,0,90,65.6,17.16,3078,736.4,-4.4,8.54,0.022,120,142.4
5.346666667,24.08,0.230666667,65.6,0.16,0.34,0.02,116.4,46.6,0,88,65.8,14.06,3128,695.2,-4.4,8.56,0.024,120,142.6
5.286666667,23.92666667,0.316666667,63.2,0.224,0.6,0.12,121.2,47.6,0,96,66,19.82,3252,669.6,-4.2,8.54,0.024,120,142.4
5.22,23.92,0.3,67.8,0.014,0.18,0.04,117.2,46.8,0,102,66.2,17,3072,718.8,-4.2,8.56,0.024,120,142.2
5.313333333,23.98,0.228666667,65.2,0.038,0.2,0.14,120.2,45.8,0,92,66.4,15.88,2962,775.4,-4.4,8.6,0.024,120,142.6
5.26,24.06,0.303333333,69.2,0.09,0.1,0.04,117.8,45.6,0,94,65,23,2974,734.6,-4.4,8.58,0.07,120,142.8
5.326666667,24.05333333,0.238,68.4,0.104,0.26,0.1,117.6,46.4,0,96,65.2,16.3,3186,729,-4.4,8.6,0.06,120,142.4
5.233333333,23.88666667,0.303333333,75.6,0.21,0.38,0.06,118.8,46.8,0,98,65.6,18.12,2986,729,-4.4,8.58,0.022,120,142.6
5.253333333,23.95333333,0.262,72.8,0.074,0.08,0.02,116.8,47,0,96,65.8,22.76,3164,695.2,-4.2,8.62,0.062,120,142.2
5.28,24.05333333,0.275333333,68,0.078,0.28,0.04,117.4,46.6,0,102,66.8,21.5,3084,734.2,-4,8.58,0.022,120,141.6
5.473333333,23.97333333,0.235333333,70.8,0.17,0.4,0.02,117.4,45.6,0,76,66,17.06,2914,740.4,-3.8,8.7,0.158,120,142.2
5.493333333,23.93333333,0.316,71.8,0.076,0.14,0.04,123.8,45.8,0,78,65.6,19.1,2854,733,-3.8,8.72,0.156,120,142
5.5,23.81333333,0.304,66,0.202,0.02,0,121.6,46.4,0,74,65.8,19.26,2946,736,-3.8,8.7,0.138,120,142.2
5.48,23.96666667,0.256,72.2,0.056,0.22,0,119.6,45.6,0,78,66.8,16.44,2846,734,-3.8,8.72,0.114,120,141.8
5.48,23.96,0.286666667,68.6,0.178,0.24,0.08,119.6,46.6,0,76,66.4,23.98,3168,730.4,-3.8,8.68,0.124,120,141.8
5.52,23.96666667,0.273333333,68.8,0.116,0.46,0.1,120.4,45.8,0,80,65.6,17.34,3140,733.2,-4,8.66,0.08,120,142.2
5.446666667,23.92,0.196666667,69.2,0.032,0.12,0.02,121,45.2,0,80,65,19.26,2824,729.2,-4.2,8.74,0.12,120,142
5.493333333,24.07333333,0.250666667,69.2,0.154,0.12,0.02,121,46.8,0,76,64.2,19.64,3186,729.8,-4.2,8.7,0.052,120,142
5.473333333,23.90666667,0.243333333,67.4,0.126,0.06,0.02,121.6,45.6,0,76,65.8,24.2,2746,733,-4.2,8.7,0.026,120,142.6
5.246666667,23.97566667,0.284,73.6,0.142,0.22,0.02,117,46.4,0,90,65,18.04,3078,737.2,-4.2,8.72,0.022,120,141.8
5.28,23.98553333,0.290666667,69.4,0.146,0.16,0.04,116.6,46.6,0,96,65.4,18.8,3078,744.2,-4.2,8.72,0.022,120,142.4
5.293333333,23.65333333,0.237333333,68.4,0.162,0.3208,0.12,123.6,47,0,94,65.4,22.28,3138,731,-4.2,8.7,0.022,120,141.4
5.286666667,23.96806667,0.282,68,0.054,0.02,0.02,117.4,46,0,94,65.6,23.04,3096,731.2,-4,8.72,0.022,120,141.6
5.32,24.0042,0.252,63,0.166,0.48,0.06,123,46.6,0,100,65,19.08,3226,734.4,-3.8,8.7,0.026,120,141.8
5.333333333,24.09333333,0.227333333,64.4,0.08,0.34,0.08,117,45.6,0,92,65,18.12,2996,730.6,-3.8,8.68,0.022,120,142.6
5.233333333,23.87333333,0.327333333,69.6,0.208,0.42,0.1,123.8,44.8,0,100,65.2,23.08,2674,731.6,-3.6,8.7,0.07,130,143
5.286666667,24.06,0.280666667,66.4,0.104,0.24,0.02,119.8,47.2,0,96,65.4,16.72,3180,725.2,-3.6,8.7,0.05,130,142.8
5.24,23.84666667,0.308666667,68.6,0.14,0.44,0.06,118.8,47,0,96,65.6,16.68,3080,723.2,-3.6,8.7,0.03,130,142
5.286666667,23.84,0.402666667,62.8,0.12,0,0.16,126.8,40,0,126,69.526,20.22,26,338.554,-3.6,8.82,0.05,130,142.2
5.3,24.02666667,0.308,63.4,0.11,0.04,0.04,120.2,46.8,0,100,65.8,22.62,2926,727.6,-3.8,8.7,0.022,130,141.8
5.28,23.91333333,0.28,65.2,0.076,0.36,0.04,121.2,45.6,0,98,65.6,20.5,2680,727,-3.8,8.7,0.022,130,141.6
5.273333333,23.94,0.326,65.8,0.09,0.1,0.02,124.6,45.8,0,94,65.6,23.68,2600,718.4,-4,8.7,0.022,130,142.2
5.3,23.92,0.328666667,68.6,0.074,0.08,0.04,122,47,0,96,64.8,17.6,2916,730,-4.2,8.74,0.022,130,142.2
5.3,23.93333333,0.255333333,66,0.098,0.42,0.06,118.6,45.4,0,88,64.8,16.7,3050,731.6,-4.2,8.74,0.022,130,142.8
5.153333333,24.01333333,0.267333333,63.3988,0.162,0.24,0.0994,119.8,46.4,0,98,65,18.52,2962,739.6,-4.2,8.64,0.122,120,142.2
5.366666667,24.03333333,0.239333333,65,0.146,0.44,0.06,113.6,45.8,0,90,64.8,17.68,2984,727,-4.2,8.6,0.022,120,141.6
5.333333333,23.98,0.23,68.6,0.048,0.24,0.02,107.6,45.6,0,98,65.4,22.56,3030,736,-4.2,8.62,0.048,120,142.4
5.3,23.96,0.252666667,71.8,0.154,0.28,0.1,118.8,45.8,0,94,65.2,21.38,3082,739,-4.2,8.62,0.022,120,142
5.3,23.92,0.234,71.4,0.098,0.1,0.04,117,46.2,0,98,65.4,21.78,3012,728.8,-4.4,8.64,0.024,120,142
5.326666667,24.06666667,0.191333333,70.2,0.04,0.16,0.02,119.2,46.4,0,98,65.4,17.64,2986,738.8,-4.4,8.64,0.022,120,141.8
5.473333333,23.87333333,0.282,66,0.24,0.16,0.06,114.4,46.8,0,96,68.2,14.62,3128,764.8,-4.2,8.58,0.028,120,141.2
5.46,23.93333333,0.25,68.8,0.044,0.24,0.04,121.6,45.6,0,100,65,19.88,3030,739.6,-4.2,8.58,0.022,120,142.6
5.466666667,23.98666667,0.202666667,73.4,0.084,0.48,0.06,119.4,44.8,0,88,71,21.52,30,417.584,-4,8.68,0.056,120,141.4
5.486666667,24,0.229333333,76.6,0.064,0.1,0.04,114,46.2,0,98,65.2,16.6,3078,732.8,-3.8,8.6,0.022,120,142.2
5.466666667,23.92666667,0.262666667,66.6,0.054,0.08,0.02,116.4,46.4,0,102,66.4,21.02,3134,730,-3.8,8.62,0.022,120,141.6
5.353333333,23.86666667,0.286,69.6,0.084,0.12,0.06,124.8,45.4,0,74,64.8,18.12,3108,740.6,-3.6,8.7,0.04,120,142.2
5.58,23.86,0.165333333,69.732,0.176,0.22,0,116.8,46.6,0,74,64.4,17.06,3096,735,-3.8,8.7,0.034,120,141.6
5.48,23.95333333,0.233333333,71.8,0.04,0.18,0.14,120,40,0,106,69,23.5,26,396.806,-3.8,8.78,0.074,120,142
5.513333333,23.96,0.231333333,73.2,0.076,0.38,0.1,114,46.4,0,74,65.4,16.98,3060,734.4,-4,8.7,0.032,120,141.6
5.54,23.93333333,0.156,71,0.082,0.26,0.04,122.8,40,0,108,73.4,19.3,28,344.83,-4.2,8.82,0.1,120,142
5.526666667,23.92666667,0.196,74.6,0.132,0.18,0.1,120.6,46.2,0,76,65,16.7,2866,731.4,-4.4,8.72,0.034,120,142.4
5.493333333,23.91333333,0.221333333,71.4,0.096,0.22,0.04,117,46.4,0,74,65,16.56,3052,711,-4.4,8.72,0.03,120,142.8
5.513333333,23.88666667,0.246666667,71.4,0.088,0.36,0.06,121.6,44.8,0,82,65.4,19.38,2866,735.4,-4.4,8.72,0.022,120,141.8
5.506666667,23.97333333,0.246,69.6,0.09,0.26,0.02,123.2,45.4,0,112,65.2,22.36,3294,386.732,-4.4,8.72,0.05,120,142
5.5,23.96666667,0.194666667,71.2,0.004,0.18,0.04,116.8,45.8,0,78,65.4,23.12,2870,733.6,-4.4,8.74,0.04,120,142.4
5.313333333,23.97333333,0.254,65.6,0.082,0.18,0.02,127.6,47.4,0,98,66,18.96,3044,737.4,-4.4,8.76,0.064,120,141.8
5.3,23.93333333,0.164666667,66.2,0.104,0.2,0.04,131.6,43,0,126,70.8,13.54,32,322.868,-4.4,8.84,0.064,120,142.6
5.286666667,23.91333333,0.292,69.4,0.08176,0.32,0.08,131,42.6,0,122,70.2,19.66,32,325.97,-4.4,8.86,0.056,120,142.2
5.273333333,23.87333333,0.272666667,73.6,0.1,0.36,0.06,129.2,47,0,104,65.2,16.46,3332,463,-4.4,8.8,0.022,120,142.2
5.34,24.04,0.182,68.2,0.03,0.1,0,130.8,45.4,0,96,66.4,22.44,3026,671.4,-4.2,8.82,0.022,120,141.8
5.373333333,24.01333333,0.25576,68.8,0.01,0.58,0.16,123.2,45,0,94,65.2,16.92,2842,720.8,-4,8.78,0.022,120,142
5.346666667,23.96666667,0.229333333,69.4,0.04,0.12,0.04,134.2,54,0,106,65.2,17.96,1762,95.4,-3.8,8.8,0.022,120,142
5.34,23.98,0.280666667,68.4,0.072,0.3,0.04,128.4,42.8,0,126,68.6,22.94,32,306.514,-4,8.88,0.022,120,142.8
5.32,23.97333333,0.259333333,70.8,0.112,0.2,0.04,125,45,0,92,65,20.58,3006,730,-4.2,8.8,0.022,120,142.6
5.346666667,24,0.254,69.2,0.108,0.06,0.08,125.4,46.4,0,106,65.2,20.98,3212,578.6,-4.2,8.8,0.022,120,142.4
5.366666667,24.07333333,0.262,69,0.15,0.22,0.04,125.2,45,0,96,65,16.6,2948,744,-4.4,8.82,0.022,120,142.6
5.353333333,23.96,0.235333333,68.8,0.038,0.16,0.02,124.4,47,0,96,65,21.9,3048,735.6,-4.6,8.78,0.022,120,142.6
5.366666667,24.08666667,0.253333333,65.2,0.064,0.08,0.08,123.8,45,0,90,65.2,19.56,2836,735.4,-4.6,8.8,0.022,120,142.6
5.36,23.81333333,0.254666667,64.4,0.174,0.16,0.08,130,45,0,98,65.4,19.02,3076,737.8,-4.6,8.82,0.022,120,142.6
5.35,23.82666667,0.261333333,66.4,0.12,0.3,0.02,131.2,47.6,0,96,65.2,14.88,3242,741.4,-4.6,8.82,0.022,120,142.6
5.273333333,24.04,0.281333333,64.6,0.088,0.2,0.1,130.8,47.4,0,94,65.6,20.26,3196,737.8,-4.6,8.86,0.022,120,142.6
5.32,24.14,0.225333333,67.4,0.088,0.38,0.04,129.2,45.6,0,96,66,23.12,2648,733.8,-4.6,8.86,0.022,120,142.2
5.253333333,23.94666667,0.235333333,65.4,0.096,0.34,0.08,133.4,45.6,0,102,66.2,21.18,2534,735.4,-4.8,8.88,0.024,120,143.2
5.26,24.07333333,0.28,65.6,0.06,0.36,0.0798,124.2,46.2,0,82,66.2,20.04,3208,734.4,-4.8,8.86,0.024,120,143.2
5.546666667,24.07333333,0.238666667,71.8,0.158,0.48,0.08,125.2,46.2,0,80,66,20.5,3234,733.2,-4.8,8.84,0.024,120,143
5.506666667,23.97333333,0.233333333,75.2,0.096,0.24,0.04,126,45.2,0,84,66,16.76,2758,733,-4.8,8.86,0.024,120,143
5.433333333,23.98666667,0.226,73.4,0.038,0.14,0.06,131.8,50.8,0,108,70.6,20,3340,152.8,-5,8.92,0.028,120,143.2
5.506666667,23.94,0.303333333,72,0.21,0.1,0.02,124.8,46.8,0,82,65.6,19.4,3226,735,-4.8,8.84,0.034,120,143.2
5.513333333,23.93333333,0.284666667,72.8,0.094,0.1,0.02,126,48,0,100,65.8,13.46,3378,424.8,-4.6,8.86,0.048,120,143.2
5.513333333,23.98666667,0.254666667,74,0.128,0.4,0.06,126,47.2,0,78,65.6,19.36,3154,736,-4.6,8.84,0.034,120,142.8
5.493333333,23.91333333,0.268666667,71.4,0.136,0.12,0.02,133.2,45.8,0,76,65.6,21.46,3412,737.6,-4.2,8.82,0.032,120,143
5.56,23.94,0.292666667,72.4,0.108,0.46,0.08,130.2,46,0,80,67,19.16,3330,735.8,-4.2,8.84,0.022,120,143.2
5.566666667,24.00666667,0.224666667,71,0.04,0.1,0.02,125.8,50.2,0,78,67,17.24,3314,740,-4.2,8.84,0.022,120,142.8
5.493333333,23.78,0.288,69.4,0.038,0.16,0.08,124.8,50,0,82,66,22.38,3260,734.4,-4.2,8.82,0.032,120,143
5.446666667,24.03333333,0.274666667,73.8,0.05,0.3,0.14,125.8,50.6,0,104,66,18.88,3126,740.6,-4.2,8.8,0.032,120,143
5.36,24.11333333,0.210666667,67.2,0.016,0.3,0.04,124.2,50.6,0,102,65.6,22.34,3140,731.6,-4.4,8.84,0.022,120,143.2
5.32,23.72666667,0.274,65.8,0.112,0.08,0.1,127,50.4,0,102,65.4,19.86,3044,732,-4.4,8.84,0.022,120,143.4
5.4,23.86666667,0.176,66.6,0.018,0.08,0,125,42.2,0,120.04,69.4,18.04,1144,328.972,-4.2,8.5,0.278,120,143.2
